assay,cellType,dataSubtype,dataType,diagnosis,individualID,organ,platform,sex,species,specimenID,tissue,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,compoundDoseUnit,compoundName,drugScreenType,secondCompoundName,consortium,fileFormat,fundingAgency,resourceType,libraryPrep,readLength,readPairOrientation,readStrandOrigin,runType,nf1Genotype,nf2Genotype,study,id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,studyId,studyName,readPair,tumorType,path
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228132,NF_Set10_0750_22Aug2015.RAW,1473771655782,3345394,2551c25b-ae40-4d92-bda8-0f457ed8c6dd,file,1,syn7225549,syn4984617,syn4984604,1651536257196,3434950,13129487,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_0750_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228133,NF_Set10_1000_22Aug2015.RAW,1473771739874,3345394,b062eeee-4058-415c-a8df-1e79bae8f38d,file,1,syn7225549,syn4984617,syn4984604,1651536257409,3434950,13129489,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set10_1000_22Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228134,NF_Set11_0025_24Aug2015.RAW,1473771917311,3345394,87d34fb3-b762-4bd7-b440-8239235cda81,file,1,syn7225549,syn4984617,syn4984604,1651536257625,3434950,13129490,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0025_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228135,NF_Set11_0050_24Aug2015.RAW,1473772000396,3345394,87678e60-d1d1-47dc-8f6e-3159210926e6,file,1,syn7225549,syn4984617,syn4984604,1651536257838,3434950,13129491,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0050_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228136,NF_Set11_0075_24Aug2015.RAW,1473772071460,3345394,a5292a42-999a-49cd-803d-f81a983afc27,file,1,syn7225549,syn4984617,syn4984604,1651536258058,3434950,13129492,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0075_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228137,NF_Set11_0100_24Aug2015.RAW,1473772153736,3345394,b99a5e6e-7068-4b89-b782-67c340bec92c,file,1,syn7225549,syn4984617,syn4984604,1651536258282,3434950,13129493,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0100_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228138,NF_Set11_0150_24Aug2015.RAW,1473772226099,3345394,988383ca-5673-4b60-85c3-10bdf5447e6b,file,1,syn7225549,syn4984617,syn4984604,1651536258499,3434950,13129494,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0150_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228139,NF_Set11_0200_24Aug2015.RAW,1473772316737,3345394,9ea18d2c-d9ea-4344-9840-67544d40346b,file,1,syn7225549,syn4984617,syn4984604,1651536258760,3434950,13129541,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0200_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228140,NF_Set11_0250_24Aug2015.RAW,1473772387106,3345394,f92abf23-8a6a-4468-b5cc-f5e2e11f8998,file,1,syn7225549,syn4984617,syn4984604,1651536258987,3434950,13129542,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0250_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228141,NF_Set11_0300_24Aug2015.RAW,1473772451590,3345394,5a216a0c-8623-40fe-9085-fd4e81a305eb,file,1,syn7225549,syn4984617,syn4984604,1651536259210,3434950,13129543,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0300_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228142,NF_Set11_0500_24Aug2015.RAW,1473772516936,3345394,503ebb19-1c6c-451a-b8a1-24c6622a973a,file,1,syn7225549,syn4984617,syn4984604,1651536259416,3434950,13129544,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0500_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228143,NF_Set11_0750_24Aug2015.RAW,1473772585793,3345394,959e22ac-e111-4e3a-b682-7a5002f14b3e,file,1,syn7225549,syn4984617,syn4984604,1651536259632,3434950,13129546,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_0750_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228148,NF_Set11_1000_24Aug2015.RAW,1473772656584,3345394,1abc1b8e-011b-4abe-8874-69e73abbf272,file,1,syn7225549,syn4984617,syn4984604,1651536259856,3434950,13129549,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set11_1000_24Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228179,NF_Set12_0050_25Aug2015.RAW,1473772938685,3345394,e764ac3e-e88a-4ad0-8ca5-24970d8d4076,file,1,syn7225549,syn4984617,syn4984604,1651536260080,3434950,13129578,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0050_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228192,NF_Set12_0075_25Aug2015.RAW,1473773058907,3345394,a549fe24-e21e-49e2-9580-30e19cbdb8b6,file,1,syn7225549,syn4984617,syn4984604,1651536260292,3434950,13129585,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0075_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228203,NF_Set12_0100_25Aug2015.RAW,1473773179955,3345394,e160b2ab-2299-44e2-a019-d352eb9227b1,file,1,syn7225549,syn4984617,syn4984604,1651536260504,3434950,13129591,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0100_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228213,NF_Set12_0150_25Aug2015.RAW,1473773281229,3345394,ec0641ee-2775-4da3-88a6-26986e81ed34,file,1,syn7225549,syn4984617,syn4984604,1651536260711,3434950,13129598,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0150_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228216,NF_Set12_0200_25Aug2015.RAW,1473773371450,3345394,69d5d0ee-adfb-46aa-b442-ccfbae9d4124,file,1,syn7225549,syn4984617,syn4984604,1651536260924,3434950,13129600,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0200_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228223,NF_Set12_0250_25Aug2015.RAW,1473773462944,3345394,e89ec8ce-415e-4942-b957-583b2ea8d7a4,file,1,syn7225549,syn4984617,syn4984604,1651536261151,3434950,13129609,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0250_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228234,NF_Set12_0300_25Aug2015.RAW,1473773559667,3345394,d1a85df8-b23b-457e-b115-6b41f0d0ed73,file,1,syn7225549,syn4984617,syn4984604,1651536261362,3434950,13129616,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0300_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228244,NF_Set12_0500_25Aug2015.RAW,1473773646585,3345394,fbb9a350-a6b7-405c-9896-ebbd795a8195,file,1,syn7225549,syn4984617,syn4984604,1651536261568,3434950,13129622,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0500_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228254,NF_Set12_0750_25Aug2015.RAW,1473773737172,3345394,cd152efa-3154-49d9-913e-59d48b5c5a6d,file,1,syn7225549,syn4984617,syn4984604,1651536261782,3434950,13129627,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0750_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228265,NF_Set12_1000_25Aug2015.RAW,1473773822195,3345394,12f6faf0-a76e-48f5-918a-f3222e28fa9d,file,1,syn7225549,syn4984617,syn4984604,1651536262003,3434950,13129633,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_1000_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228342,NF_Set13_0025_26Aug2015.RAW,1473774485503,3345394,0891ab97-6782-466c-9cdb-fa3661515274,file,1,syn7225549,syn4984617,syn4984604,1651536262211,3434950,13129679,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0025_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228359,NF_Set13_0050_26Aug2015.RAW,1473774591044,3345394,b9b04b78-10ac-4298-ba4d-6f277ca281d9,file,1,syn7225549,syn4984617,syn4984604,1651536262423,3434950,13129688,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0050_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228376,NF_Set13_0075_26Aug2015.RAW,1473774690074,3345394,0756131e-2a81-483f-b3e1-4edb16af1712,file,1,syn7225549,syn4984617,syn4984604,1651536262636,3434950,13129703,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0075_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228385,NF_Set13_0100_26Aug2015.RAW,1473774779482,3345394,b1885b82-ef6e-449e-8e85-e074e917bc7b,file,1,syn7225549,syn4984617,syn4984604,1651536262874,3434950,13129708,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0100_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228396,NF_Set13_0150_26Aug2015.RAW,1473774868972,3345394,3e28d3a7-40a1-4cbe-9b3f-e1fa4eda313f,file,1,syn7225549,syn4984617,syn4984604,1651536263078,3434950,13129714,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0150_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228407,NF_Set13_0200_26Aug2015.RAW,1473774962871,3345394,e10b0f0f-2ca3-469e-8064-0d048b9ec945,file,1,syn7225549,syn4984617,syn4984604,1651536263284,3434950,13129720,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0200_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228416,NF_Set13_0250_26Aug2015.RAW,1473775048069,3345394,886550b2-6375-45f3-981e-8fcdf4fa5a7a,file,1,syn7225549,syn4984617,syn4984604,1651536263493,3434950,13129726,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0250_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228427,NF_Set13_0300_26Aug2015.RAW,1473775135248,3345394,5cccf02f-c0e7-4257-a2f9-0eadc62cdd73,file,1,syn7225549,syn4984617,syn4984604,1651536263719,3434950,13129732,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0300_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228438,NF_Set13_0500_26Aug2015.RAW,1473775227802,3345394,da5aaa1a-c456-4d0c-ae5a-b770386c602e,file,1,syn7225549,syn4984617,syn4984604,1651536263924,3434950,13129739,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0500_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228530,NF_Set12_0025_25Aug2015.RAW,1473775992894,3345394,4528dc6b-2164-4bf3-8619-3425fd3e9929,file,1,syn7225549,syn4984617,syn4984604,1651536264132,3434950,13129807,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set12_0025_25Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228551,NF_Set13_0750_26Aug2015.RAW,1473776231224,3345394,299b209f-0013-401d-8e13-b730b283c5b3,file,1,syn7225549,syn4984617,syn4984604,1651536264343,3434950,13129816,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_0750_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228552,NF_Set13_1000_26Aug2015.RAW,1473776319875,3345394,2c39acb2-ca94-449a-9b44-570c3b21450b,file,1,syn7225549,syn4984617,syn4984604,1651536264550,3434950,13129817,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set13_1000_26Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7228991,NF_Set14_0025_27Aug2015.RAW,1473777840884,3345394,4d3900d8-45e0-45b5-9961-3cbf0a6ab677,file,1,syn7225549,syn4984617,syn4984604,1651536264773,3434950,13129888,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set14_0025_27Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7229004,NF_Set14_0050_27Aug2015.RAW,1473777933444,3345394,9a63a3b5-11d9-4f2d-abb2-85b8fbac147e,file,1,syn7225549,syn4984617,syn4984604,1651536264997,3434950,13129894,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set14_0050_27Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7229014,NF_Set14_0075_27Aug2015.RAW,1473778025073,3345394,bab97d4d-481d-459a-9a38-ebbbde8a78e3,file,1,syn7225549,syn4984617,syn4984604,1651536265205,3434950,13129902,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set14_0075_27Aug2015.RAW
MudPIT,NA,raw,proteomics,Neurofibromatosis type 1,NA,skin,nanoESI-LTQ-Orbitrap XL,NA,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn7229023,NF_Set14_0100_27Aug2015.RAW,1473778118048,3345394,bdcdad39-165b-412c-bb0f-da60f018139d,file,1,syn7225549,syn4984617,syn4984604,1651536265412,3434950,13129907,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/Proteomics/RAW MS Files/NF_Set14_0100_27Aug2015.RAW
